survey_id,survey_submitted_at,trip_start_date,trip_finish_date,hotel_name,hotel_code,hotel_trip_other_name,hotel_any_other,hotel_ritz_carlton,hotel_super_eight,hotel_embassy_suites,hotel_days_inn,hotel_hampton_inn,hotel_quality_inn,hotel_marriott,hotel_holiday_inn,hotel_omni,hotel_hilton,hotel_millenium,hotel_radisson,hotel_hyatt,hotel_fairfield_inn,hotel_ramada_inn,hotel_drury_inn,hotel_four_seasons,hotel_best_western,hotel_past_other_name,hotel_selection_cost,hotel_selection_bar,hotel_selection_distance_to_parks,hotel_selection_in_room_dining,hotel_selection_food_court,hotel_selection_sit_down_dining,hotel_selection_fine_dining,hotel_selection_parks_shuttle,hotel_selection_airport_shuttle,hotel_selection_in_room_kitchen,hotel_selection_room_size,hotel_selection_multiple_bedroom_suites,hotel_selection_spa_fitness_center,hotel_selection_pool,hotel_selection_theme,hotel_selection_kids_activities,hotel_selection_location_on_property,hotel_selection_other_string,hotel_selection_other_rating,hotel_satisfied_room_cleanliness,hotel_satisfied_room_size,hotel_satisfied_room_quietness,hotel_satisfied_beds_pillows,hotel_satisfied_pool_size,hotel_satisfied_pool_crowds,hotel_satisfied_pool_cleanliness,hotel_satisfied_parks_shuttle,hotel_satisfied_airport_shuttle,hotel_satisfied_check_in_out_process,hotel_satisfied_staff,hotel_satisfied_recreation_amenities,hotel_satisfied_food_court_overall,hotel_satisfied_food_court_value,hotel_satisfied_find_your_way_around,hotel_satisfied_child_services,hotel_satisfied_sit_down_dining,hotel_satisfied_other_string,hotel_satisfied_other_rating,hotel_satisfaction_code,hotel_stay_again,hotel_recommendation_code,hotel_room_number,hotel_room_connecting,hotel_room_connecting_room_number,hotel_room_bed_code,user_id,party_members,hometown,how_many_trips,ip_address
33948,2018-06-24T02:47:05Z,2018-06-14,2018-06-20,Disney's BoardWalk Villas,ORL006,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,4,,,,,,,2,,5,,,,,3,,,5,5,3,4,4,3,5,3,4,5,5,4,,,4,,,,,very_satisfied,1,may_recommend,5035,0,,suite,237263,F8|F35|F72|M2|M4|M4|M4|M37|M37|M78,"Santa Clara, CA",6,73.170.36.252
33949,2018-06-24T09:26:37Z,2018-05-31,2018-06-04,Disney's Old Key West Resort,ORL011,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Disney animal kingdom villas,3,1,3,1,3,3,1,5,5,3,3,1,,1,3,1,3,,,5,5,5,5,3,,,4,5,5,4,,,,4,,,,,very_satisfied,1,may_recommend,3910,1,,two_queen,17044,"",Mililani,10,72.130.194.26
33950,2018-06-24T12:47:24Z,2018-06-25,2018-06-29,Disney's Contemporary Resort,ORL008,Kimberly Simons,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,Kimberly Simons,2,1,5,1,1,4,4,1,1,4,5,5,,5,4,1,1,,,5,5,5,4,4,3,5,,,5,5,,,,4,,5,,,very_satisfied,1,will_definitely_recommend,,,,suite,533588,"","Lake Oswego, Oregon ",1,174.227.13.8
33951,2018-06-24T13:07:49Z,2018-06-13,2018-06-21,Disney's Beach Club Resort,ORL003,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pop century resort,5,1,5,1,4,4,2,5,3,2,4,1,,5,4,1,4,,,5,4,2,4,5,4,3,5,5,1,2,4,1,1,4,4,4,,,somewhat_dissatisfied,0,probably_wont_recommend,4698,1,,two_queens_daybed,442632,"",,9,67.163.236.130
33952,2018-06-24T13:24:13Z,2018-06-15,2018-06-21,Disney's Coronado Springs Resort,ORL009,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"La Quinta, Peabody Hotel in Memphis, ",3,1,4,2,2,2,2,4,2,2,4,1,,5,2,1,3,,,3,4,4,5,3,3,3,4,3,3,3,3,3,3,3,3,2,0,5,somewhat_satisfied,1,may_recommend,7200,0,,two_queen,433696,F14|F52|M12|M58,Dallas,5,76.187.87.238
33953,2018-06-24T13:48:41Z,2017-11-05,2017-11-11,Disney's Animal Kingdom Lodge - Jambo House,ORL002,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,4,2,5,2,5,5,2,5,1,1,5,1,,3,5,2,5,,,5,2,4,5,4,4,4,,,5,,,1,1,4,,5,,,somewhat_satisfied,1,may_recommend,,0,,queen_plbunk,593978,"",Akron OH,5,76.189.167.2
33954,2018-06-24T13:59:16Z,2018-06-21,2018-06-21,The Villas at Disney's Grand Floridian Resort & Spa,ORL244,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,5,1,5,1,1,1,1,1,1,5,4,4,,5,1,1,5,,,5,4,5,5,4,4,5,,,5,4,,4,3,5,,,,,very_satisfied,1,may_recommend,1427,1,,suite,548031,F6|F39|M17,"Huntingtown, MD",,73.134.38.72
33955,2018-06-24T14:31:59Z,2018-06-12,2018-06-21,Disney's Pop Century Resort,ORL013,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,4,2,,,,,,,,3,Bed size,5,5,5,2,5,5,5,5,3,5,3,4,5,5,5,5,5,5,,,very_satisfied,1,will_definitely_recommend,5349,0,,two_queen,622362,M14|M50,"Chambersburg, PA",7,98.237.0.112
33956,2018-06-24T15:24:54Z,2018-06-15,2018-06-21,Disney's Pop Century Resort,ORL013,,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,1,,,,,5,4,,3,,,,,,2,,,3,2,5,5,5,5,5,5,5,4,3,,4,3,5,,,,,somewhat_satisfied,1,may_recommend,9350,1,9351,two_queen,3220,F2|F10|F13|F38|F60|M41|M60,"Huntington Beach, CA",2,71.223.0.122
33957,2018-06-24T15:33:07Z,2018-06-14,2018-06-18,Disney's Art of Animation Resort,ORL242,,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"double tree, homewood suites, ",4,1,4,1,3,1,1,5,5,3,4,3,,2,5,2,5,,,5,5,5,3,,,,5,5,5,5,,3,3,4,,,,,very_satisfied,1,will_definitely_recommend,3624,0,,king_murphy,507647,"","Lake Charles, La",4,173.227.70.9
33958,2018-06-24T15:45:00Z,2018-04-11,2018-04-18,Disney's Contemporary Resort,ORL008,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,5,,3,4,,4,,,,,,4,,,,,,5,5,3,4,5,5,5,4,,5,5,,3,3,5,,4,,,very_satisfied,1,will_definitely_recommend,,,,two_queen,488205,F5|M7|M38,,2,24.61.117.226
33959,2018-06-24T15:45:52Z,2018-06-20,2018-06-20,Disney's Animal Kingdom Lodge - Jambo House,ORL002,,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,,5,1,2,,3,3,,5,5,,,,,5,4,,,,,5,5,4,5,5,3,3,5,4,4,4,,3,3,4,,3,,,very_satisfied,1,will_definitely_recommend,3634,0,,two_queen,222323,"","Edina, MN",11,75.73.216.244
33960,2018-06-24T16:32:44Z,2018-06-17,2018-06-20,Disney's Art of Animation Resort,ORL242,,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,5,1,,,2,,,4,,,,,,3,,,,,,5,5,3,4,5,3,5,2,,5,5,4,3,2,4,,,,,very_satisfied,1,will_definitely_recommend,3719,0,,suite,600627,"","Orange, Texas",2,72.191.108.134
33961,2018-06-24T16:46:32Z,2018-06-17,2018-06-21,The Villas at Disney's Grand Floridian Resort & Spa,ORL244,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Others,4,4,5,3,5,3,1,5,5,4,5,5,,5,5,3,4,,,5,4,3,5,4,3,4,3,4,5,5,4,5,4,4,,,,,somewhat_satisfied,0,may_recommend,1113,0,,suite,195794,"",,30,174.60.176.186
33964,2018-06-24T18:07:00Z,2018-06-15,2018-06-15,Disney's Contemporary Resort,ORL008,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,5,,4,1,,,,,,1,3,,,,,,2,,,5,5,5,5,3,4,5,4,,4,4,4,4,3,5,,5,,,very_satisfied,1,will_definitely_recommend,4722,0,,two_queens_daybed,578477,F36|M4|M4|M10|M12|M38,Alabaster al,20,68.255.72.241
33965,2018-06-24T19:14:38Z,2018-06-12,2018-06-20,Disney's BoardWalk Villas,ORL006,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,1,1,5,1,2,1,1,5,5,3,3,1,,4,3,1,5,,,4,5,5,5,5,4,4,3,5,5,5,5,3,3,4,,,,,very_satisfied,1,will_definitely_recommend,5064,0,,other,359460,F48|M15|M18|M59,Whippany,8,24.185.0.133
33966,2018-06-24T19:25:33Z,2018-06-14,2018-06-23,Disney's Polynesian Village Resort,ORL012,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hotel Indigo / La Quinta / Park Plaza,4,1,3,1,3,3,1,5,5,1,3,1,,4,4,1,4,,,4,5,4,5,5,2,4,2,5,3,4,5,5,4,4,3,5,,,very_satisfied,1,will_definitely_recommend,1816 / 3531,,,two_queen,363737,F35|M7|M9|M42,"Greensboro, NC",10,173.94.116.135
33967,2018-06-24T20:27:28Z,2017-12-10,2017-12-17,Disney's BoardWalk Villas,ORL006,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,,,,4,,,,3,,,1,2,,,,,3,4,4,5,4,3,4,3,4,4,5,4,,,4,,4,,,somewhat_satisfied,1,may_recommend,5078,1,5076,queen_daybed,390593,M67,"Embrun, Ontario, Canada",4,174.113.106.48
33968,2018-06-24T21:37:33Z,2018-06-13,2018-06-21,Disney's Pop Century Resort,ORL013,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,,1,,,,,4,2,,3,,,,,,,,,5,4,3,5,4,3,5,4,5,5,5,,4,3,5,,,,,very_satisfied,1,will_definitely_recommend,7470,1,7471,two_queen,297401,"","Flower Mound, TX",14,76.85.67.221
33970,2018-06-24T23:46:35Z,2018-06-21,2018-06-21,Disney's All-Star Sports Resort,ORL001,Also stayed at Port Orleans FQ & Animal Kingdom Lodge,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Animal Kingdom Lodge, Port Orleans French Quarter",5,1,5,3,4,1,1,5,5,1,3,1,,2,2,1,3,,,5,4,4,3,4,3,3,3,5,4,3,2,3,2,3,3,3,,,somewhat_satisfied,1,may_recommend,9222,1,9223,two_double,607969,"","Broken Arrow, OK",3,98.21.148.38
33972,2018-06-25T00:58:51Z,2018-06-12,2018-06-21,Disney's Wilderness Lodge,ORL017,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,3,1,5,1,1,1,1,5,5,1,5,1,,3,4,1,5,,,4,3,5,4,3,2,4,4,4,5,5,1,1,1,5,1,1,,,neither,1,probably_wont_recommend,4052,0,,two_queen,461046,F18|F47|M21|M48,Wylie Texas,8,72.128.17.63
33973,2018-06-25T01:24:08Z,2018-06-08,2018-06-13,Disney's BoardWalk Villas,ORL006,,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3112,1,,queen_daybed,508236,F12|F45|M16,"Peoria, IL",2,73.110.165.224
33974,2018-06-25T01:24:40Z,2018-06-11,2018-06-18,Disney's Pop Century Resort,ORL013,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comfort Inn,5,4,3,1,4,2,1,5,5,1,2,1,,2,3,1,5,,,5,5,4,5,5,5,5,4,4,5,5,3,3,3,5,,,,,very_satisfied,1,will_definitely_recommend,138,0,,other,610064,M23,,4,107.201.36.20
33975,2018-06-25T02:24:27Z,2018-05-31,2018-06-09,Disney's Pop Century Resort,ORL013,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,4,1,4,1,3,1,1,5,1,1,2,1,,4,3,2,5,,,5,3,3,4,4,4,5,4,3,5,5,2,4,4,5,2,2,,,very_satisfied,1,will_definitely_recommend,5266,1,5265,two_queen,609343,F34|M6|M8,"Poplar Bluff, MO",8,209.54.14.43
33978,2018-06-25T10:37:15Z,2018-05-11,2018-05-23,Bay Lake Tower at Disney's Contemporary Resort,ORL239,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Disney's Polynesian,3,,5,,,,,,,,,,,,5,,5,Monorail/transport,5,4,5,4,3,3,5,5,,,,5,4,,,5,,,,,somewhat_satisfied,0,may_recommend,7302,0,,suite,438808,M1|M25|M37,Stockholm,4,85.24.130.18
33979,2018-06-25T12:14:40Z,2018-06-18,2018-06-22,Disney's Polynesian Village Resort,ORL012,,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,Various Disney Hotels,3,2,4,2,3,3,3,4,1,1,3,2,,1,5,1,5,,,4,4,5,4,,,,,,3,5,,3,3,5,,5,,,very_satisfied,1,will_definitely_recommend,3228,0,,,631716,"",Washington DC,8,174.204.15.59
33981,2018-06-25T12:44:56Z,2018-06-18,2018-06-22,Disney's Saratoga Springs Resort & Spa,ORL016,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,1,5,2,4,3,1,5,5,2,4,2,,3,4,1,5,,,4,3,4,2,3,4,5,3,5,5,5,4,3,2,4,3,3,,,somewhat_satisfied,1,may_recommend,2536,1,?,queen_daybed,239407,"",Dallas,10,68.203.138.4
33982,2018-06-25T13:54:06Z,2018-06-09,2018-06-09,Disney's Animal Kingdom Lodge - Jambo House,ORL002,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,3,,,,,,,4,2,,,,,,5,,1,,,5,4,2,3,4,4,5,5,4,5,5,5,,,4,,5,,,very_satisfied,1,will_definitely_recommend,5220,1,5222,queen_daybed,579902,F10|F44|M44,"Dublin, OH",12,149.55.24.4
33984,2018-06-25T15:06:12Z,2018-06-10,2018-06-20,Disney's Art of Animation Resort,ORL242,Split stay with Royal Pacific Resort also.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,1,3,1,3,1,1,5,4,2,2,5,,5,1,1,5,,,5,5,5,3,3,3,3,4,4,4,4,2,3,3,5,,,,,very_satisfied,1,may_recommend,,,,,297668,F11|M11|M11|M41,"St Paul, MN",4,68.117.35.95
33987,2018-06-25T15:17:23Z,2018-06-17,2018-06-22,Disney's Pop Century Resort,ORL013,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,3,5,1,1,1,1,5,5,1,3,1,,3,3,1,5,,,5,4,5,5,5,5,5,5,3,5,5,5,5,3,5,5,5,,,very_satisfied,1,will_definitely_recommend,4148,1,,king_murphy,401792,F38|F45|F48|F68|F72|M10|M11|M18|M21|M40|M43|M55|M73,"Collierville, TN",8,23.112.52.77
33988,2018-06-25T15:24:52Z,2018-06-11,2018-06-20,Disney's Animal Kingdom Lodge - Jambo House,ORL002,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Courtyard,5,1,5,1,2,3,1,5,5,1,4,1,,5,5,1,5,,,4,5,5,5,5,4,5,3,5,5,5,5,4,3,5,,5,,,very_satisfied,1,will_definitely_recommend,3596,0,,two_queen,626636,F54,,7,67.193.149.61
33990,2018-06-25T16:43:55Z,2018-06-13,2018-06-20,Disney's Port Orleans Resort - Riverside,ORL015,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,4,5,4,5,5,2,1,4,5,,3,,,5,5,,5,,,5,5,5,5,5,5,5,4,5,5,3,5,5,5,5,5,5,,,very_satisfied,1,will_definitely_recommend,2638,0,,two_queens_murphy,611155,"",Mount Juliet ,15,71.203.240.199
33991,2018-06-25T16:46:04Z,2018-06-22,2018-06-22,Disney's Art of Animation Resort,ORL242,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,4,,,,3,,,,,,4,,,5,,,4,,,5,4,4,4,4,4,4,2,,4,4,,3,3,4,,,,,very_satisfied,1,may_recommend,1801,0,,suite,612591,F48|M4|M9,"Elmira Heights, New York",1,66.24.189.2
33992,2018-06-25T17:38:38Z,2018-06-12,2018-06-18,Disney's Port Orleans Resort - Riverside,ORL015,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,3,,,,2,,,5,4,,,,,,1,,,,,4,4,4,4,4,4,4,3,4,4,5,4,4,4,4,,,,,somewhat_satisfied,0,may_recommend,9725,0,,two_queen,408725,"","Spring City, PA",5,96.227.194.100
33993,2018-06-25T17:41:58Z,2018-06-09,2018-06-21,Disney's Art of Animation Resort,ORL242,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,3,3,4,1,4,1,1,5,1,3,5,3,,5,4,1,3,,,4,5,5,4,5,4,4,5,,5,5,4,5,4,5,,,0,5,very_satisfied,1,will_definitely_recommend,4528,0,,suite,,"","Chapin, South Carolina",20,24.168.202.205
33994,2018-06-25T18:14:06Z,2018-06-15,2018-06-21,Disney's Art of Animation Resort,ORL242,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,4,,2,,1,,,,,,,5,,3,,,,,,5,5,5,5,5,5,5,,,5,5,5,5,5,5,,4,,,very_satisfied,1,will_definitely_recommend,2025,0,,suite,621802,F3|F7|F10|F42|M8|M42,"Marietta, GA",4,73.82.40.18
33996,2018-06-25T19:04:43Z,2018-06-15,2018-06-22,Bay Lake Tower at Disney's Contemporary Resort,ORL239,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,2,1,5,1,1,2,2,5,5,5,5,5,,5,2,2,5,,,5,5,5,5,5,5,5,4,4,4,5,5,5,3,3,5,4,,,very_satisfied,1,will_definitely_recommend,8136,1,,suite,248542,"","Dickson City, PA",4,73.230.148.9
33997,2018-06-25T19:17:49Z,2018-06-14,2018-06-14,Disney's All-Star Sports Resort,ORL001,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,,5,1,4,1,1,1,1,4,1,4,3,3,,5,1,1,4,,,4,1,2,3,3,2,4,2,3,5,5,,3,3,4,,,,,very_disatisfied,0,definitely_will_not_recommend,8218,1,8217?,two_double,610216,"","Lancaster, pa",1,173.163.112.185
33998,2018-06-25T19:26:48Z,2018-06-17,2018-06-21,Disney's Caribbean Beach Resort,ORL007,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,5,1,3,1,1,1,1,5,1,5,4,1,,3,3,1,2,,,4,4,5,4,4,5,5,4,5,5,3,4,,,4,,,,,somewhat_satisfied,1,may_recommend,4437,1,4436,two_queens_murphy,619525,"","Cedar Falls, IA",1,67.212.125.169
34001,2018-06-25T20:57:11Z,2018-06-15,2018-06-22,Disney's Port Orleans Resort - Riverside,ORL015,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,,,,,,,3,,,,,,4,,,2,,,5,4,4,5,5,3,4,4,,4,3,,4,4,3,,,,,very_satisfied,1,will_definitely_recommend,1846,0,,two_queens_murphy,622720,F10|F40|M6|M42,"Jenison, MI",4,50.206.94.235
34003,2018-06-25T21:17:52Z,2018-06-19,2018-06-20,Disney's Pop Century Resort,ORL013,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,5,,,,,,,4,3,,2,,,,,1,,,,4,4,3,5,4,4,4,4,4,5,5,,4,3,5,,,,,very_satisfied,,will_definitely_recommend,9168,1,9169,two_queen,508951,F2|F4|F7|F37|F39|F68|M7|M35|M38|M68,"Dearborn, MI",6,185.89.216.231
34007,2018-06-25T23:21:45Z,2018-06-13,2018-06-21,Disney's Saratoga Springs Resort & Spa,ORL016,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Disney's Animal Kingdom Lodge - Jambo House,5,1,5,1,3,3,2,5,5,3,3,1,,3,4,1,4,Bed/Sleeping Arrangement,4,4,4,4,4,4,4,4,3,4,4,5,3,4,4,2,3,3,,,very_satisfied,0,may_recommend,4201,1,4203,queen_daybed,557648,F25|F25,"Puyallup, Washington",3,67.185.105.211
34008,2018-06-25T23:47:01Z,2018-06-16,2018-06-22,Disney's Art of Animation Resort,ORL242,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,4,3,1,1,2,1,1,3,3,1,2,1,,4,3,1,1,,,5,4,4,3,4,3,4,5,5,5,4,4,4,4,4,3,3,,,somewhat_satisfied,0,netural,7650,0,,two_double,614885,"","Austin, TX",0,104.54.217.197
34012,2018-06-26T04:27:57Z,2018-06-17,2018-06-22,Disney's Animal Kingdom Lodge - Jambo House,ORL002,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pop Century Resort,5,1,1,1,3,3,3,5,5,1,5,1,,1,3,1,5,The AKL value studio had a queen bed and fold out sofa.,5,4,4,4,4,5,4,5,5,4,5,5,,5,3,4,,5,,,very_satisfied,1,will_definitely_recommend,5134,1,5136,queen_daybed,29997,"","Atlanta, Georgia",20,216.53.157.131
34014,2018-06-26T12:39:54Z,2018-06-18,2018-06-23,Disney's Old Key West Resort,ORL011,,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Sonesta,4,1,4,1,1,1,1,1,1,1,2,1,,4,3,3,3,,,4,4,4,4,4,4,4,4,,5,4,5,3,3,4,,,,,somewhat_satisfied,1,netural,3310,1,,two_queen,624626,"",Pittsburgh ,4,75.112.174.11
34015,2018-06-26T12:42:22Z,2018-06-08,2018-06-12,Disney's Old Key West Resort,ORL011,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,1,1,1,1,1,1,4,1,3,5,5,,3,5,1,4,,,4,5,5,4,4,4,4,3,,5,5,,,,,,5,,,very_satisfied,1,will_definitely_recommend,2731,0,,suite,534971,"",Rogersville TN,7,96.33.222.34
34017,2018-06-26T13:16:00Z,2018-06-18,2018-06-23,Swan at Walt Disney World,ORL023,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,4,1,5,1,3,4,3,5,1,3,2,2,,4,2,1,5,,,5,4,4,3,4,2,4,4,4,5,5,4,4,3,4,4,,,,very_satisfied,,will_definitely_recommend,752,,,two_queen,447789,"",NC,2,198.135.207.150
34018,2018-06-26T13:19:27Z,2018-06-15,2018-06-23,Disney's BoardWalk Villas,ORL006,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,,,2,,1,,,,,,,,,3,DVC,5,5,4,5,5,3,5,4,4,4,5,5,5,3,3,5,3,5,,,very_satisfied,1,will_definitely_recommend,4126,,,suite,221515,"",,7,107.77.223.168
34019,2018-06-26T13:35:10Z,2018-06-21,2018-06-23,Disney's Pop Century Resort,ORL013,,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Loews Royal Pacific,4,1,5,1,4,1,1,5,5,2,3,1,,3,1,1,5,,,5,4,5,5,4,4,5,5,5,5,5,4,4,3,5,,,,,very_satisfied,1,will_definitely_recommend,6101,,,two_queen,392464,F56|M16|M18|M61,"Lafayette, CA",2,67.174.200.186
34020,2018-06-26T13:39:57Z,2018-05-08,2018-05-12,Disney's Beach Club Resort,ORL003,,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Independent ,1,3,2,,,,,,,,4,,,,,,,Location of daughter's wedding reception,5,5,5,5,5,,,,,5,5,4,,,,4,,,0,5,very_satisfied,1,will_definitely_recommend,2583,,,two_queen,466876,F28|M28|M56,,9,131.93.85.228
34021,2018-06-26T13:40:04Z,2018-05-08,2018-05-12,Disney's Beach Club Resort,ORL003,,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Independent ,1,3,2,,,,,,,,4,,,,,,,Location of daughter's wedding reception,5,5,5,5,5,,,,,5,5,4,,,,4,,,0,5,very_satisfied,1,will_definitely_recommend,2583,,,two_queen,466876,F28|M28|M56,,9,131.93.85.228
34022,2018-06-26T13:40:03Z,2018-05-08,2018-05-12,Disney's Beach Club Resort,ORL003,,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Independent ,1,3,2,,,,,,,,4,,,,,,,Location of daughter's wedding reception,5,5,5,5,5,,,,,5,5,4,,,,4,,,0,5,very_satisfied,1,will_definitely_recommend,2583,,,two_queen,466876,F28|M28|M56,,9,131.93.85.228
34023,2018-06-26T13:40:09Z,2018-05-08,2018-05-12,Disney's Beach Club Resort,ORL003,,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Independent ,1,3,2,,,,,,,,4,,,,,,,Location of daughter's wedding reception,5,5,5,5,5,,,,,5,5,4,,,,4,,,0,5,very_satisfied,1,will_definitely_recommend,2583,,,two_queen,466876,F28|M28|M56,,9,131.93.85.228
34024,2018-06-26T13:40:05Z,2018-05-08,2018-05-12,Disney's Beach Club Resort,ORL003,,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Independent ,1,3,2,,,,,,,,4,,,,,,,Location of daughter's wedding reception,5,5,5,5,5,,,,,5,5,4,,,,4,,,0,5,very_satisfied,1,will_definitely_recommend,2583,,,two_queen,466876,F28|M28|M56,,9,131.93.85.228
34027,2018-06-26T14:15:17Z,2018-06-23,2018-06-23,Disney's Saratoga Springs Resort & Spa,ORL016,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,1,1,1,1,1,1,5,1,3,3,1,,1,1,1,1,,,5,3,5,4,4,5,5,4,5,5,5,3,4,3,3,,,,,very_satisfied,1,will_definitely_recommend,9612,1,9614,queen_daybed,598866,"","Mountville, PA",15,73.104.99.234
34028,2018-06-26T14:28:59Z,2018-05-12,2018-05-16,Disney's Pop Century Resort,ORL013,,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,Independent ,5,3,,,4,,,,,,,,,,,,,,,5,4,3,4,,,,5,5,4,4,,5,5,5,,,,,very_satisfied,1,will_definitely_recommend,6359,,,two_queen,466876,F25|F28|M27|M28|M56,,9,131.93.85.228
34029,2018-06-26T14:59:19Z,2018-06-19,2018-06-24,Disney's Pop Century Resort,ORL013,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,4,,5,,2,,,5,5,,,,,,,,,,,4,4,2,4,,,,4,3,,5,,3,3,4,,,,,very_satisfied,1,will_definitely_recommend,3151,0,,two_queen,404222,"",,20,24.38.120.254
34030,2018-06-26T15:38:21Z,2018-06-17,2018-06-22,Disney's Pop Century Resort,ORL013,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,1,1,1,5,,,5,,1,5,,,3,,,,,,5,3,5,4,3,3,5,5,3,5,5,,4,3,3,,,,,somewhat_satisfied,1,will_definitely_recommend,4315,0,,two_queen,622487,"",Atwater,2,107.9.166.2
34031,2018-06-26T15:45:22Z,2018-06-14,2018-06-23,Disney's Beach Club Resort,ORL003,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Pop century and art of animation,5,1,5,1,2,4,1,5,1,1,4,1,,5,4,4,5,Summer discounts,5,4,4,5,5,5,5,5,2,,5,5,,3,2,5,5,5,,,very_satisfied,1,will_definitely_recommend,9575,,,two_queen,589266,"","Knoxville, TN",4,73.108.16.124
